file_a,command_a,file_b,command_b,same_phrase,cosine_similarity,euclidean_distance,manhattan_distance,pearson_correlation
stop_5.wav,stop,stop_6.wav,stop,True,0.741743,0.718689,15.547146,0.741742
stop_5.wav,stop,submit_1.wav,submit,False,0.787856,0.651374,13.498131,0.787857
stop_5.wav,stop,submit_2.wav,submit,False,0.746894,0.711486,14.215709,0.746898
stop_5.wav,stop,submit_3.wav,submit,False,0.763308,0.688029,14.430776,0.763324
stop_5.wav,stop,submit_4.wav,submit,False,0.781094,0.661674,13.931344,0.781104
stop_5.wav,stop,submit_5.wav,submit,False,0.781103,0.661661,13.853574,0.781122
stop_5.wav,stop,submit_6.wav,submit,False,0.759306,0.693821,14.771248,0.759325
stop_6.wav,stop,submit_1.wav,submit,False,0.792301,0.644514,13.518133,0.792298
stop_6.wav,stop,submit_2.wav,submit,False,0.732346,0.731648,15.011422,0.732342
stop_6.wav,stop,submit_3.wav,submit,False,0.744516,0.714820,15.146307,0.744520
stop_6.wav,stop,submit_4.wav,submit,False,0.739707,0.721516,15.375195,0.739706
stop_6.wav,stop,submit_5.wav,submit,False,0.747175,0.711091,15.268609,0.747180
stop_6.wav,stop,submit_6.wav,submit,False,0.727565,0.738153,15.587274,0.727570
submit_1.wav,submit,submit_2.wav,submit,True,0.932535,0.367329,7.631868,0.932534
submit_1.wav,submit,submit_3.wav,submit,True,0.931698,0.369600,7.985463,0.931704
submit_1.wav,submit,submit_4.wav,submit,True,0.944857,0.332094,7.326562,0.944859
submit_1.wav,submit,submit_5.wav,submit,True,0.937633,0.353178,7.673971,0.937641
submit_1.wav,submit,submit_6.wav,submit,True,0.924610,0.388304,8.426338,0.924618
submit_2.wav,submit,submit_3.wav,submit,True,0.956654,0.294435,5.975626,0.956655
submit_2.wav,submit,submit_4.wav,submit,True,0.930303,0.373356,7.748773,0.930300
submit_2.wav,submit,submit_5.wav,submit,True,0.932702,0.366874,7.449456,0.932702
submit_2.wav,submit,submit_6.wav,submit,True,0.949420,0.318057,6.569007,0.949422
submit_3.wav,submit,submit_4.wav,submit,True,0.936819,0.355474,7.478228,0.936815
submit_3.wav,submit,submit_5.wav,submit,True,0.951020,0.312987,6.729217,0.951015
submit_3.wav,submit,submit_6.wav,submit,True,0.956008,0.296621,6.495832,0.956004
submit_4.wav,submit,submit_5.wav,submit,True,0.973332,0.230947,4.969026,0.973331
submit_4.wav,submit,submit_6.wav,submit,True,0.938646,0.350298,7.613607,0.938643
submit_5.wav,submit,submit_6.wav,submit,True,0.942397,0.339421,7.439378,0.942391
